Date,Steel_Price,Cement_Price,USD_Buy,USD_Sell,Oil_Price,Oil_Open,Oil_High,Oil_Low,Oil_Volume,Oil_Change_Percent,Aluminium_Price,Aluminium_Open,Aluminium_High,Aluminium_Low,Aluminium_Change_Percent,Copper_Price,oil_egp,oil_egp_ret_5,oil_egp_ret_21,oil_egp_vol_21,steel_oil_egp_ratio,steel_oil_egp_ratio_z21,alu_egp,alu_egp_ret_5,alu_egp_ret_21,alu_egp_vol_21,steel_alu_egp_ratio,steel_alu_egp_ratio_z21,cop_egp,cop_egp_ret_5,cop_egp_ret_21,cop_egp_vol_21,steel_cop_egp_ratio,steel_cop_egp_ratio_z21,egp_depreciation_ret_21,egp_devaluation_flag,cbe_rate,cbe_rate_change_90,cbe_days_since_change,iron_ore_level,iron_ore_ret_1m,iron_ore_ret_3m,iron_ore_vol_6m,iron_ore_mom_12m,iron_ore_mean_3m,iron_ore_dev_12m,iron_ore_egp,steel_iron_ore_egp_ratio,coal_level,coal_ret_1m,coal_ret_3m,coal_vol_6m,coal_mom_12m,coal_mean_3m,coal_dev_12m,coal_egp,steel_coal_egp_ratio,natgas_level,natgas_ret_1m,natgas_ret_3m,natgas_vol_6m,natgas_mom_12m,natgas_mean_3m,natgas_dev_12m,natgas_egp,steel_natgas_egp_ratio,egypt_cpi_inflation,egypt_cpi_inflation_change,egypt_gdp_growth,egypt_gdp_growth_change
2024-05-23,42682.0,2279.0,47.058,47.1845,76.46,76.9,78.21,76.03,125720.0,-0.89,2621.5,2610.0,2602.0,2602.5,-0.57,4.776,3607.7268699999995,-0.03488182628889458,-0.042781903806239696,0.007481109379298912,11.830718216204655,2.212579758850192,123694.16675,0.00815387625180275,0.018845645124146992,0.012242969386027756,0.3450607342403234,0.17221676582933346,225.353172,-0.056205905676885215,0.04147125086674319,0.018257557035403788,189.40048467567166,0.5120925021930071,-0.017493118110301742,0.0,27.25,6.0,78,112.22727272727272,0.01848432466409977,-0.17834560791746834,0.08542859361902476,-0.04181624138934714,116.11544011544011,-0.06092971365698174,5295.38775,8.060221841167344,137.4953571,-0.0015094578660100888,-0.02359430876469426,0.09711866060844847,-0.3148397088990983,134.6330272,-0.061001499231899126,6487.64967708495,6.578961892895857,1.786818181818182,0.022708689511633295,-0.3431865401659233,0.17969524059456723,-0.18614521438479525,1.7757647907647909,-0.27539795018829116,84.3101225,506.25000574515826,13.8956609775178,0.0,6.58784560870467,0.0
2024-05-24,42682.0,2279.0,,,77.23,76.62,77.55,75.75,139520.0,1.01,2662.0,2650.0,2649.0,2650.0,1.54,4.7584,3644.058935,-0.024086285473539637,-0.024189731374210544,0.0077371928422112456,11.712763366709929,1.4880505170432854,125605.139,0.024859189700688233,0.025057150535126915,0.012519311461005777,0.33981093719421784,-0.7819202343166507,224.5227248,-0.05864578720933955,0.025614414440141342,0.01815602718129022,190.1010244643174,0.6396440824502841,-0.017493118110301742,0.0,27.25,6.0,79,112.22727272727272,0.01848432466409977,-0.17834560791746834,0.08542859361902476,-0.04181624138934714,116.11544011544011,-0.06092971365698174,5295.38775,8.060221841167344,137.4953571,-0.0015094578660100888,-0.02359430876469426,0.09711866060844847,-0.3148397088990983,134.6330272,-0.061001499231899126,6487.64967708495,6.578961892895857,1.786818181818182,0.022708689511633295,-0.3431865401659233,0.17969524059456723,-0.18614521438479525,1.7757647907647909,-0.27539795018829116,84.3101225,506.25000574515826,13.8956609775178,0.0,6.58784560870467,0.0
2024-05-25,42840.0,2225.0,,,,,,,,,,,,,,,3644.058935,-0.015870940388461707,-0.024189731374210544,0.0077371928422112456,11.75612161168299,1.4950434585787948,125605.139,0.02280186458597111,0.025057150535126915,0.012519311461005777,0.3410688475094956,-0.5006917786261309,224.5227248,-0.05821153171886706,0.025614414440141342,0.01815602718129022,190.80473942297354,0.7774022479512992,-0.017493118110301742,0.0,27.25,6.0,80,112.22727272727272,0.01848432466409977,-0.17834560791746834,0.08542859361902476,-0.04181624138934714,116.11544011544011,-0.06092971365698174,5295.38775,8.090059127398177,137.4953571,-0.0015094578660100888,-0.02359430876469426,0.09711866060844847,-0.3148397088990983,134.6330272,-0.061001499231899126,6487.64967708495,6.603315858948937,1.786818181818182,0.022708689511633295,-0.3431865401659233,0.17969524059456723,-0.18614521438479525,1.7757647907647909,-0.27539795018829116,84.3101225,508.12403931686845,13.8956609775178,0.0,6.58784560870467,0.0
2024-05-26,40242.0,2146.0,46.8815,47.018,,,,,,,,,,,,,3631.2001400000004,-0.011817628224599974,-0.027633074203448738,0.007748999866236564,11.08228642004844,-1.2024719446693592,125161.916,-0.016969768100423166,0.02144003017644769,0.012559649231614133,0.3215195267544482,-2.9719736915490866,223.7304512,-0.06137643276912985,0.021995327663672626,0.018184116724143606,179.8682288627146,-0.783536151750512,-0.020960091286548965,0.0,27.25,6.0,81,112.22727272727272,0.01848432466409977,-0.17834560791746834,0.08542859361902476,-0.04181624138934714,116.11544011544011,-0.06092971365698174,5276.701909090909,7.6263546232675195,137.4953571,-0.0015094578660100888,-0.02359430876469426,0.09711866060844847,-0.3148397088990983,134.6330272,-0.061001499231899126,6464.7567001278,6.224828228911456,1.786818181818182,0.022708689511633295,-0.3431865401659233,0.17969524059456723,-0.18614521438479525,1.7757647907647909,-0.27539795018829116,84.01261727272728,478.9994801538413,13.8956609775178,0.0,6.58784560870467,0.0
2024-05-27,41432.0,2282.0,47.1097,47.2466,78.65,77.84,78.8,77.75,,1.84,,,,,,4.824,3715.94509,0.02745848443707799,-0.009779017453282135,0.009333235532682928,11.14978800722806,-0.9573729676666612,125770.4492,0.01761092686110821,0.02640623866890457,0.012584714779282866,0.3294255547590109,-1.6744134576008478,227.9175984,0.012902278254191657,0.029200869911561123,0.01844927798870916,181.78499725714906,-0.4534896827496067,-0.01620003081753929,0.0,27.25,6.0,82,112.22727272727272,0.01848432466409977,-0.17834560791746834,0.08542859361902476,-0.04181624138934714,116.11544011544011,-0.06092971365698174,5302.357063636363,7.813883430095876,137.4953571,-0.0015094578660100888,-0.02359430876469426,0.09711866060844847,-0.3148397088990983,134.6330272,-0.061001499231899126,6496.18813876086,6.377894099585469,1.786818181818182,0.022708689511633295,-0.3431865401659233,0.17969524059456723,-0.18614521438479525,1.7757647907647909,-0.27539795018829116,84.42108390909092,490.77787303247806,13.8956609775178,0.0,6.58784560870467,0.0
2024-05-28,41965.0,2268.0,47.4502,47.5877,79.35,77.36,79.79,77.24,121480.0,0.89,2729.5,2705.0,2703.5,2704.0,2.54,4.8512,3776.0839949999995,0.046665706985739686,0.012271408873866019,0.009904069605413193,11.11336507756894,-1.087375094594404,129890.62715,0.05009500902757802,0.05782314006736855,0.014290003264988629,0.3230795086664573,-2.1103186580488913,230.85745024000002,0.02442511987361784,0.052391266034334194,0.01843562356927125,181.77884212258724,-0.4021231791200884,-0.0041851773573535755,0.0,27.25,6.0,83,112.22727272727272,0.01848432466409977,-0.17834560791746834,0.08542859361902476,-0.04181624138934714,116.11544011544011,-0.06092971365698174,5340.637786363636,7.857675745610408,137.4953571,-0.0015094578660100888,-0.02359430876469426,0.09711866060844847,-0.3148397088990983,134.6330272,-0.061001499231899126,6543.08780506767,6.413638522090105,1.786818181818182,0.022708689511633295,-0.3431865401659233,0.17969524059456723,-0.18614521438479525,1.7757647907647909,-0.27539795018829116,85.0305675909091,493.52840030302957,13.8956609775178,0.0,6.58784560870467,0.0
2024-05-29,41793.0,2282.0,47.2509,47.3874,78.8,79.78,80.11,78.57,123480.0,-0.69,2767.5,2741.0,2740.0,2741.0,1.39,4.7936,3734.1271199999996,0.02471644575638554,-0.0018674909978998455,0.010210796711725851,11.192173875430358,-0.7126863846210232,131144.6295,0.04410241924894498,0.08039173229170138,0.013981861528312848,0.3186786996870504,-2.196610158960161,227.15624064,0.011729395509278095,0.050122284076157264,0.018537568501653615,183.98349912047567,0.03601214463620398,-0.004907488487246203,0.0,27.25,6.0,84,112.22727272727272,0.01848432466409977,-0.17834560791746834,0.08542859361902476,-0.04181624138934714,116.11544011544011,-0.06092971365698174,5318.158663636364,7.8585470354176055,137.4953571,-0.0015094578660100888,-0.02359430876469426,0.09711866060844847,-0.3148397088990983,134.6330272,-0.061001499231899126,6515.54748504054,6.414349691404323,1.786818181818182,0.022708689511633295,-0.3431865401659233,0.17969524059456723,-0.18614521438479525,1.7757647907647909,-0.27539795018829116,84.67266790909092,493.5831246615636,13.8956609775178,0.0,6.58784560870467,0.0
2024-05-31,41422.0,2252.0,,,76.73,77.5,78.27,76.37,157560.0,-1.04,2652.5,2717.0,2711.5,2712.0,-1.89,4.5904,3636.035202,-0.0022018669684330527,-0.026649030909997373,0.011741128222220598,11.39207892630298,0.08291266006467099,125695.0785,0.0007160495240565723,0.035121948235965705,0.017232228001729858,0.32954353101422346,-0.9797369916568948,217.52712096,-0.031157664981268707,-0.003169835947942179,0.020958930908400245,190.42223248850377,1.2632824381755492,-0.0003902467836283119,0.0,27.25,6.0,86,112.22727272727272,0.01848432466409977,-0.17834560791746834,0.08542859361902476,-0.04181624138934714,116.11544011544011,-0.06092971365698174,5318.158663636364,7.788786047928315,137.4953571,-0.0015094578660100888,-0.02359430876469426,0.09711866060844847,-0.3148397088990983,134.6330272,-0.061001499231899126,6515.54748504054,6.3574089660313895,1.786818181818182,0.022708689511633295,-0.3431865401659233,0.17969524059456723,-0.18614521438479525,1.7757647907647909,-0.27539795018829116,84.67266790909092,489.2015454676929,13.8956609775178,0.0,6.58784560870467,0.0
2024-06-01,41014.0,2157.0,,,,,,,,,,,,,,,3636.035202,0.0013315327752767558,-0.014644702411456878,0.01146998515473225,11.279868791545324,-0.39003630649895216,125695.0785,0.004259782184862004,0.04821698770762062,0.016929411760741978,0.3262975805373318,-1.1925567578107823,217.52712096,-0.02772680342227829,-0.013796292304755653,0.020811007986726176,188.54660429924903,0.8920023814850383,-0.0003902467836283119,0.0,27.25,6.0,87,112.22727272727272,0.01848432466409977,-0.17834560791746834,0.08542859361902476,-0.04181624138934714,116.11544011544011,-0.06092971365698174,5318.158663636364,7.712067765190766,137.4953571,-0.0015094578660100888,-0.02359430876469426,0.09711866060844847,-0.3148397088990983,134.6330272,-0.061001499231899126,6515.54748504054,6.294789516025576,1.786818181818182,0.022708689511633295,-0.3431865401659233,0.17969524059456723,-0.18614521438479525,1.7757647907647909,-0.27539795018829116,84.67266790909092,484.3829893730857,13.8956609775178,0.0,6.58784560870467,0.0
2024-06-02,41014.0,2157.0,47.2644,47.4007,,,,,,,,,,,,,3637.0557110000004,-0.021229963599919577,-0.014368147347074034,0.011471007982182807,11.276703811810265,-0.3829576265893596,125730.35675,-0.0003187748016725278,0.048511185868661544,0.016927663889648482,0.3262060258172297,-1.0946069741984084,217.58817328,-0.04532087558184794,-0.013519499121074974,0.02081154410426465,188.49370065358175,0.9130869941246703,-0.00010969098783064624,0.0,27.25,6.0,88,112.22727272727272,0.01848432466409977,-0.17834560791746834,0.08542859361902476,-0.04181624138934714,116.11544011544011,-0.06092971365698174,5319.651286363636,7.7099038625210365,137.4953571,-0.0015094578660100888,-0.02359430876469426,0.09711866060844847,-0.3148397088990983,134.6330272,-0.061001499231899126,6517.37617328997,6.293023282603641,1.786818181818182,0.022708689511633295,-0.3431865401659233,0.17969524059456723,-0.18614521438479525,1.7757647907647909,-0.27539795018829116,84.6964325909091,484.2470780097796,13.8956609775178,0.0,6.58784560870467,0.0
2024-06-03,41663.0,2283.0,47.0711,47.211,74.09,76.73,77.23,73.84,219930.0,-3.44,2661.5,2672.0,2668.0,2670.0,0.34,4.648,3497.86299,-0.07367977125731273,-0.050949863836087794,0.014199876093052457,11.910986827988937,1.853333077945353,125652.0765,-0.03263168977623965,0.04911760543836552,0.0169222296295949,0.33157430549904204,-0.49053713096750085,219.436728,-0.04947088442728198,-0.003943158418931669,0.020905277091827726,189.8633851303142,1.125466869294301,-0.0029145282899322167,0.0,27.25,6.0,89,112.22727272727272,0.01848432466409977,-0.17834560791746834,0.08542859361902476,-0.04181624138934714,116.11544011544011,-0.06092971365698174,5298.361772727272,7.86337396107145,137.4953571,-0.0015094578660100888,-0.02359430876469426,0.09711866060844847,-0.3148397088990983,134.6330272,-0.061001499231899126,6491.2933040481,6.418289553180122,1.786818181818182,0.022708689511633295,-0.3431865401659233,0.17969524059456723,-0.18614521438479525,1.7757647907647909,-0.27539795018829116,84.3574731818182,493.88629635933364,13.8956609775178,0.0,6.58784560870467,0.0
2024-06-04,41981.0,2246.0,47.3717,47.5089,73.06,73.89,73.99,72.44,209680.0,-1.39,2663.5,2645.0,2642.0,2642.0,0.08,4.5456,3471.000234,-0.07046543343173584,-0.06284759239649818,0.014138039627335747,12.094784549069551,2.112487034191948,126539.95515,-0.03511142139449952,0.05640453843505444,0.016945371818370764,0.3317608256636086,-0.41285520541884885,215.95645584,-0.04930432361640269,-0.039457250785846165,0.020623921777224823,194.39567035265344,1.7078121855187587,0.008214881434919663,0.0,27.25,6.0,90,112.22727272727272,0.01848432466409977,-0.17834560791746834,0.08542859361902476,-0.04181624138934714,116.11544011544011,-0.06092971365698174,5331.7942772727265,7.873709640101448,137.4953571,-0.0015094578660100888,-0.02359430876469426,0.09711866060844847,-0.3148397088990983,134.6330272,-0.061001499231899126,6532.25317092819,6.426725802183625,1.786818181818182,0.022708689511633295,-0.3431865401659233,0.17969524059456723,-0.18614521438479525,1.7757647907647909,-0.27539795018829116,84.88976631818183,494.53546429433914,13.8956609775178,0.0,6.58784560870467,0.0
2024-06-05,41462.0,2217.0,47.5594,47.6954,73.82,72.72,74.07,72.69,159600.0,1.04,2622.0,2625.0,2625.0,2624.0,-1.56,4.6224,3520.8744279999996,-0.03167207345425482,-0.033794229282939736,0.01428467669695199,11.776051900706982,0.9982213069303579,125057.3388,-0.00507370461604828,0.04462225738889414,0.01722514715254754,0.3315439173570516,-0.3648370142575981,220.46721696,0.013515997393909629,-0.042337597421597595,0.02044724431830952,188.06424180300044,0.6006863552482092,0.016335384667837127,0.0,27.25,6.0,91,119.2391304347826,0.06247908852378181,-0.05312091543564568,0.07634564263669939,0.1408069883527452,113.88562645084384,-0.012392687386880374,5687.15802173913,7.2904603391556435,148.0060714,0.07644413979997577,0.15000376587473707,0.08302423862301421,-0.17436039964168393,141.06821426666667,0.029085024215257826,7059.20877785156,5.87346277816404,2.419130434782609,0.3538761018880028,0.3489574915144662,0.24390266980404782,0.04488262910798113,1.984363824581216,-0.022411524577763853,115.38139373913044,359.34736664511775,13.8956609775178,0.0,6.58784560870467,0.0
2024-06-06,41838.0,2252.0,47.4527,47.5857,75.24,74.03,75.47,73.82,145060.0,1.92,2647.5,2645.0,2643.5,2644.0,0.97,4.6224,3580.348068,-0.015315345123548152,-0.02360561103018821,0.014750475371761955,11.685456052146046,0.710544904727504,125983.14075,0.002291754406279267,0.03341387072562019,0.01687886001255808,0.3320920541505074,-0.2221795909933026,219.96013968,0.011184898275040434,-0.047683992562364996,0.02041038769927721,190.20718963384138,0.9003140526095106,0.014287419482728492,0.0,27.25,6.0,92,119.2391304347826,0.06247908852378181,-0.05312091543564568,0.07634564263669939,0.1408069883527452,113.88562645084384,-0.012392687386880374,5674.0774891304345,7.373533421097457,148.0060714,0.07644413979997577,0.15000376587473707,0.08302423862301421,-0.17436039964168393,141.06821426666667,0.029085024215257826,7042.97251181898,5.940389505963662,2.419130434782609,0.3538761018880028,0.3489574915144662,0.24390266980404782,0.04488262910798113,1.984363824581216,-0.022411524577763853,115.1160151304348,363.44204542343226,13.8956609775178,0.0,6.58784560870467,0.0
2024-06-07,41466.0,2246.0,,,75.22,75.38,75.9,74.93,139590.0,-0.03,2578.0,2632.0,2628.0,2629.0,-2.63,4.6704,3579.396354,-0.01585330596548573,-0.0322455913565588,0.014582989631519414,11.584634921377583,0.3609914593632802,122675.93460000001,-0.024293434210748033,0.009712354286514957,0.01794577291545903,0.3380125053475647,0.5915418550598582,222.24425328,0.02139858949966178,-0.03078723101979486,0.02055827190661837,186.57850265202592,0.2912280175674766,0.01304150673470561,0.0,27.25,0.0,93,119.2391304347826,0.06247908852378181,-0.05312091543564568,0.07634564263669939,0.1408069883527452,113.88562645084384,-0.012392687386880374,5674.0774891304345,7.307972102854514,148.0060714,0.07644413979997577,0.15000376587473707,0.08302423862301421,-0.17436039964168393,141.06821426666667,0.029085024215257826,7042.97251181898,5.887570898568029,2.419130434782609,0.3538761018880028,0.3489574915144662,0.24390266980404782,0.04488262910798113,1.984363824581216,-0.022411524577763853,115.1160151304348,360.2105228626617,13.8956609775178,0.0,6.58784560870467,0.0
2024-06-08,41150.0,2157.0,,,,,,,,,,,,,,,3579.396354,0.023309479025649393,-0.0424606416614155,0.014321627386229094,11.496351879001775,0.04665546603120419,122675.93460000001,-0.02368557673617111,-0.00014509787057004342,0.01781742836594137,0.33543661300950867,0.31921507699612695,222.24425328,0.01279423597675966,-0.06922626435045454,0.018188857385122586,185.15664361478963,-0.006167029741996107,0.01304150673470561,0.0,27.25,0.0,94,119.2391304347826,0.06247908852378181,-0.05312091543564568,0.07634564263669939,0.1408069883527452,113.88562645084384,-0.012392687386880374,5674.0774891304345,7.252280230368573,148.0060714,0.07644413979997577,0.15000376587473707,0.08302423862301421,-0.17436039964168393,141.06821426666667,0.029085024215257826,7042.97251181898,5.842703479382491,2.419130434782609,0.3538761018880028,0.3489574915144662,0.24390266980404782,0.04488262910798113,1.984363824581216,-0.022411524577763853,115.1160151304348,357.46546606372766,13.8956609775178,0.0,6.58784560870467,0.0
